 Deff   Wavelength  Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
   10        20.80  1.1709195400e+00  2.2725664100e-01  9.4366289900e-01  8.0591609138e-01  2.8320736700e+02  1.8880576200e+03  7.3945683748e-01
   10        20.90  1.1542031800e+00  2.2091755300e-01  9.3328562700e-01  8.0859734505e-01  2.8320736700e+02  1.8880576200e+03  7.3864457507e-01
   10        21.00  1.1374868200e+00  2.1457846500e-01  9.2290835500e-01  8.1135740544e-01  2.8320736700e+02  1.8880576200e+03  7.3781406297e-01
   10        21.10  1.1207703400e+00  2.0823937700e-01  9.1253096300e-01  8.1419977888e-01  2.8320736700e+02  1.8880576200e+03  7.3696464473e-01
   10        21.20  1.1040539700e+00  2.0190030300e-01  9.0215366700e-01  8.1712823061e-01  2.8320736700e+02  1.8880576200e+03  7.3609570337e-01
   10        21.30  1.0873376100e+00  1.9556121500e-01  8.9177639500e-01  8.2014673897e-01  2.8320736700e+02  1.8880576200e+03  7.3520647160e-01
   10        21.40  1.0706211300e+00  1.8922212700e-01  8.8139900300e-01  8.2325948770e-01  2.8320736700e+02  1.8880576200e+03  7.3429641774e-01
   10        21.50  1.0539047700e+00  1.8288305400e-01  8.7102171600e-01  8.2647098751e-01  2.8320736700e+02  1.8880576200e+03  7.3336456003e-01
   10        21.60  1.0371884100e+00  1.7654396600e-01  8.6064444400e-01  8.2978602123e-01  2.8320736700e+02  1.8880576200e+03  7.3241023128e-01
   10        21.70  1.0204720500e+00  1.7020487800e-01  8.5026717200e-01  8.3320966214e-01  2.8320736700e+02  1.8880576200e+03  7.3143273005e-01
   10        21.80  1.0037555700e+00  1.6386579000e-01  8.3988978000e-01  8.3674731688e-01  2.8320736700e+02  1.8880576200e+03  7.3043094995e-01
   10        21.90  9.8703920800e-01  1.5752671700e-01  8.2951249100e-01  8.4040480285e-01  2.8320736700e+02  1.8880576200e+03  7.2940417536e-01
   10        22.00  9.7032284700e-01  1.5118762900e-01  8.1913521800e-01  8.4418832405e-01  2.8320736700e+02  1.8880576200e+03  7.2835136741e-01
   10        22.10  9.5360642700e-01  1.4484854000e-01  8.0875788700e-01  8.4810448430e-01  2.8320736700e+02  1.8880576200e+03  7.2727156207e-01
   10        22.20  9.3689006600e-01  1.3850946700e-01  7.9838059900e-01  8.5216038463e-01  2.8320736700e+02  1.8880576200e+03  7.2616366480e-01
   10        22.30  9.2279404400e-01  1.3649453200e-01  7.8629951200e-01  8.5208559495e-01  2.8320736700e+02  1.8880576200e+03  7.2544232880e-01
   10        22.40  9.0869808200e-01  1.3447958200e-01  7.7421850000e-01  8.5200851123e-01  2.8320736700e+02  1.8880576200e+03  7.2469848241e-01
   10        22.50  8.9460212000e-01  1.3246464700e-01  7.6213747300e-01  8.5192898157e-01  2.8320736700e+02  1.8880576200e+03  7.2393105384e-01
   10        22.60  8.8050615800e-01  1.3044971200e-01  7.5005644600e-01  8.5184690554e-01  2.8320736700e+02  1.8880576200e+03  7.2313890360e-01
   10        22.70  8.6641019600e-01  1.2843477700e-01  7.3797541900e-01  8.5176215886e-01  2.8320736700e+02  1.8880576200e+03  7.2232087494e-01
   10        22.80  8.5231417400e-01  1.2641984200e-01  7.2589433200e-01  8.5167459857e-01  2.8320736700e+02  1.8880576200e+03  7.2147555906e-01
   10        22.90  8.3821821200e-01  1.2440490700e-01  7.1381330500e-01  8.5158410397e-01  2.8320736700e+02  1.8880576200e+03  7.2060162986e-01
   10        23.00  8.2412225000e-01  1.2238996500e-01  7.0173228500e-01  8.5149052219e-01  2.8320736700e+02  1.8880576200e+03  7.1969769360e-01
   10        23.10  8.1347036400e-01  1.2209843800e-01  6.9137192600e-01  8.4990425785e-01  2.8320736700e+02  1.8880576200e+03  7.1905269083e-01
   10        23.20  8.0281853700e-01  1.2180690500e-01  6.8101163200e-01  8.4827591867e-01  2.8320736700e+02  1.8880576200e+03  7.1838804330e-01
   10        23.30  7.9216665000e-01  1.2151537100e-01  6.7065127900e-01  8.4660377838e-01  2.8320736700e+02  1.8880576200e+03  7.1770281486e-01
   10        23.40  7.8151482300e-01  1.2122384500e-01  6.6029097800e-01  8.4488605791e-01  2.8320736700e+02  1.8880576200e+03  7.1699619645e-01
   10        23.50  7.7086293700e-01  1.2093231100e-01  6.4993062600e-01  8.4312086469e-01  2.8320736700e+02  1.8880576200e+03  7.1626698126e-01
   10        23.60  7.6021111000e-01  1.2064077700e-01  6.3957033300e-01  8.4130621690e-01  2.8320736700e+02  1.8880576200e+03  7.1551420831e-01
   10        23.70  7.4955922400e-01  1.2034925100e-01  6.2920997300e-01  8.3943997066e-01  2.8320736700e+02  1.8880576200e+03  7.1473657852e-01
   10        23.80  7.3890739700e-01  1.2005771700e-01  6.1884968000e-01  8.3751994162e-01  2.8320736700e+02  1.8880576200e+03  7.1393293300e-01
   10        23.90  7.2825551000e-01  1.1976618300e-01  6.0848932700e-01  8.3554373245e-01  2.8320736700e+02  1.8880576200e+03  7.1310189849e-01
   10        24.00  7.1760368300e-01  1.1947465700e-01  5.9812902600e-01  8.3350885756e-01  2.8320736700e+02  1.8880576200e+03  7.1224214763e-01
   10        24.10  7.0695179700e-01  1.1918312300e-01  5.8776867400e-01  8.3141265995e-01  2.8320736700e+02  1.8880576200e+03  7.1135201397e-01
   10        24.20  6.9629997000e-01  1.1889159700e-01  5.7740837300e-01  8.2925233072e-01  2.8320736700e+02  1.8880576200e+03  7.1042993864e-01
   10        24.30  6.8564808400e-01  1.1860006300e-01  5.6704802100e-01  8.2702487505e-01  2.8320736700e+02  1.8880576200e+03  7.0947419227e-01
   10        24.40  6.7499619700e-01  1.1830852900e-01  5.5668766800e-01  8.2472711768e-01  2.8320736700e+02  1.8880576200e+03  7.0848284737e-01
   10        24.50  6.6434437000e-01  1.1801700300e-01  5.4632736700e-01  8.2235568129e-01  2.8320736700e+02  1.8880576200e+03  7.0745398135e-01
   10        24.60  6.5648978900e-01  1.1860480900e-01  5.3788498000e-01  8.1933487620e-01  2.8320736700e+02  1.8880576200e+03  7.0677633627e-01
   10        24.70  6.4863520900e-01  1.1919262300e-01  5.2944258600e-01  8.1624089882e-01  2.8320736700e+02  1.8880576200e+03  7.0607713661e-01
   10        24.80  6.4078056800e-01  1.1978042900e-01  5.2100013900e-01  8.1307106523e-01  2.8320736700e+02  1.8880576200e+03  7.0535521749e-01
   10        24.90  6.3292598700e-01  1.2036824200e-01  5.1255774500e-01  8.0982256303e-01  2.8320736700e+02  1.8880576200e+03  7.0460957721e-01
   10        25.00  6.2507140600e-01  1.2095604800e-01  5.0411535800e-01  8.0649243136e-01  2.8320736700e+02  1.8880576200e+03  7.0383890299e-01
   10        25.10  6.1721682500e-01  1.2154385400e-01  4.9567297100e-01  8.0307754248e-01  2.8320736700e+02  1.8880576200e+03  7.0304203473e-01
   10        25.20  6.0936224500e-01  1.2213166800e-01  4.8723057700e-01  7.9957460607e-01  2.8320736700e+02  1.8880576200e+03  7.0221749175e-01
   10        25.30  6.0150760400e-01  1.2271947400e-01  4.7878813000e-01  7.9598017850e-01  2.8320736700e+02  1.8880576200e+03  7.0136393333e-01
   10        25.40  5.9365302300e-01  1.2330728800e-01  4.7034573500e-01  7.9229064248e-01  2.8320736700e+02  1.8880576200e+03  7.0047966588e-01
   10        25.50  5.8579844200e-01  1.2389509400e-01  4.6190334800e-01  7.8850217905e-01  2.8320736700e+02  1.8880576200e+03  6.9956314279e-01
   10        25.60  5.7794386100e-01  1.2448290700e-01  4.5346095400e-01  7.8461072883e-01  2.8320736700e+02  1.8880576200e+03  6.9861242644e-01
   10        25.70  5.7008928100e-01  1.2507072100e-01  4.4501856000e-01  7.8061204592e-01  2.8320736700e+02  1.8880576200e+03  6.9762570336e-01
   10        25.80  5.6223464000e-01  1.2565852700e-01  4.3657611300e-01  7.7650162751e-01  2.8320736700e+02  1.8880576200e+03  6.9660075184e-01
   10        25.90  5.5438005900e-01  1.2624633300e-01  4.2813372600e-01  7.7227475817e-01  2.8320736700e+02  1.8880576200e+03  6.9553544819e-01
   10        26.00  5.4652547800e-01  1.2683413900e-01  4.1969133900e-01  7.6792639299e-01  2.8320736700e+02  1.8880576200e+03  6.9442721194e-01
   10        26.10  5.4279339300e-01  1.2872076000e-01  4.1407263300e-01  7.6285496165e-01  2.8320736700e+02  1.8880576200e+03  6.9399108494e-01
   10        26.20  5.3906124800e-01  1.3060736700e-01  4.0845388100e-01  7.5771330719e-01  2.8320736700e+02  1.8880576200e+03  6.9354283232e-01
   10        26.30  5.3532916300e-01  1.3249398800e-01  4.0283517500e-01  7.5249996235e-01  2.8320736700e+02  1.8880576200e+03  6.9308220317e-01
   10        26.40  5.3159707800e-01  1.3438059400e-01  3.9721648400e-01  7.4721344499e-01  2.8320736700e+02  1.8880576200e+03  6.9260854338e-01
   10        26.50  5.2786493300e-01  1.3626720000e-01  3.9159773300e-01  7.4185214535e-01  2.8320736700e+02  1.8880576200e+03  6.9212121210e-01
   10        26.60  5.2413284800e-01  1.3815382100e-01  3.8597902700e-01  7.3641449581e-01  2.8320736700e+02  1.8880576200e+03  6.9161977291e-01
   10        26.70  5.2040076300e-01  1.4004042700e-01  3.8036033600e-01  7.3089888225e-01  2.8320736700e+02  1.8880576200e+03  6.9110346377e-01
   10        26.80  5.1666867700e-01  1.4192703400e-01  3.7474164300e-01  7.2530358367e-01  2.8320736700e+02  1.8880576200e+03  6.9057164545e-01
   10        26.90  5.1293653200e-01  1.4381365500e-01  3.6912287700e-01  7.1962680365e-01  2.8320736700e+02  1.8880576200e+03  6.9002372064e-01
   10        27.00  5.0920444700e-01  1.4570026100e-01  3.6350418600e-01  7.1386687242e-01  2.8320736700e+02  1.8880576200e+03  6.8945885631e-01
   10        27.10  5.0547236200e-01  1.4758686700e-01  3.5788549500e-01  7.0802188587e-01  2.8320736700e+02  1.8880576200e+03  6.8887621165e-01
   10        27.20  5.0174021700e-01  1.4947348800e-01  3.5226672900e-01  7.0208988051e-01  2.8320736700e+02  1.8880576200e+03  6.8827492463e-01
   10        27.30  4.9800813200e-01  1.5136009500e-01  3.4664803700e-01  6.9606902925e-01  2.8320736700e+02  1.8880576200e+03  6.8765424741e-01
   10        27.40  4.9427601700e-01  1.5324671600e-01  3.4102930100e-01  6.8995720867e-01  2.8320736700e+02  1.8880576200e+03  6.8701307192e-01
   10        27.50  4.9054393200e-01  1.5513332200e-01  3.3541061000e-01  6.8375243912e-01  2.8320736700e+02  1.8880576200e+03  6.8635041776e-01
   10        27.60  4.8681181700e-01  1.5701992800e-01  3.2979188900e-01  6.7745251344e-01  2.8320736700e+02  1.8880576200e+03  6.8566522655e-01
   10        27.70  4.8307970200e-01  1.5890654900e-01  3.2417315300e-01  6.7105521440e-01  2.8320736700e+02  1.8880576200e+03  6.8495617568e-01
   10        27.80  4.7934761600e-01  1.6079315500e-01  3.1855446100e-01  6.6455835049e-01  2.8320736700e+02  1.8880576200e+03  6.8422217763e-01
   10        27.90  4.7561550100e-01  1.6267976200e-01  3.1293573900e-01  6.5795950372e-01  2.8320736700e+02  1.8880576200e+03  6.8346186664e-01
   10        28.00  4.7188341600e-01  1.6456638300e-01  3.0731703300e-01  6.5125626920e-01  2.8320736700e+02  1.8880576200e+03  6.8267370510e-01
   10        28.10  4.6815130100e-01  1.6645298900e-01  3.0169831200e-01  6.4444616806e-01  2.8320736700e+02  1.8880576200e+03  6.8185624197e-01
   10        28.20  4.6441918600e-01  1.6833959500e-01  2.9607959100e-01  6.3752661373e-01  2.8320736700e+02  1.8880576200e+03  6.8100762739e-01
   10        28.30  4.6068710100e-01  1.7022621600e-01  2.9046088500e-01  6.3049493760e-01  2.8320736700e+02  1.8880576200e+03  6.8012625177e-01
   10        28.40  4.5695498600e-01  1.7211282300e-01  2.8484216300e-01  6.2334840789e-01  2.8320736700e+02  1.8880576200e+03  6.7921016314e-01
   10        28.50  4.5322290100e-01  1.7399944400e-01  2.7922345700e-01  6.1608417488e-01  2.8320736700e+02  1.8880576200e+03  6.7825714648e-01
   10        28.60  4.4949078600e-01  1.7588605000e-01  2.7360473600e-01  6.0869932048e-01  2.8320736700e+02  1.8880576200e+03  6.7726498769e-01
   10        28.70  4.4575867100e-01  1.7777265600e-01  2.6798601500e-01  6.0119080667e-01  2.8320736700e+02  1.8880576200e+03  6.7623121129e-01
   10        28.80  4.4202658500e-01  1.7965927700e-01  2.6236730800e-01  5.9355549395e-01  2.8320736700e+02  1.8880576200e+03  6.7515317114e-01
   10        28.90  4.3829447000e-01  1.8154588300e-01  2.5674858700e-01  5.8579015838e-01  2.8320736700e+02  1.8880576200e+03  6.7402794704e-01
   10        29.00  4.3456235500e-01  1.8343249000e-01  2.5112986500e-01  5.7789143977e-01  2.8320736700e+02  1.8880576200e+03  6.7285243564e-01
   10        29.10  4.3083027000e-01  1.8531911100e-01  2.4551115900e-01  5.6985587155e-01  2.8320736700e+02  1.8880576200e+03  6.7162301572e-01
   10        29.20  4.2709815500e-01  1.8720571700e-01  2.3989243800e-01  5.6167987427e-01  2.8320736700e+02  1.8880576200e+03  6.7033604452e-01
   10        29.30  4.2336607000e-01  1.8909232300e-01  2.3427374700e-01  5.5335976027e-01  2.8320736700e+02  1.8880576200e+03  6.6898736645e-01
   10        29.40  4.1963395500e-01  1.9097894400e-01  2.2865501100e-01  5.4489158533e-01  2.8320736700e+02  1.8880576200e+03  6.6757238339e-01
   10        29.50  4.1590184000e-01  1.9286555100e-01  2.2303628900e-01  5.3627146492e-01  2.8320736700e+02  1.8880576200e+03  6.6608617219e-01
   10        29.60  4.1216975500e-01  1.9475217200e-01  2.1741758300e-01  5.2749523798e-01  2.8320736700e+02  1.8880576200e+03  6.6452303446e-01
   10        29.70  4.0843763900e-01  1.9663877800e-01  2.1179886100e-01  5.1855862628e-01  2.8320736700e+02  1.8880576200e+03  6.6287700356e-01
   10        29.80  4.0470552400e-01  1.9852538400e-01  2.0618014000e-01  5.0945719239e-01  2.8320736700e+02  1.8880576200e+03  6.6114128685e-01
   10        29.90  4.0097343900e-01  2.0041200500e-01  2.0056143400e-01  5.0018633279e-01  2.8320736700e+02  1.8880576200e+03  6.5930829453e-01
   10        30.00  3.9724132400e-01  2.0229861100e-01  1.9494271300e-01  4.9074127293e-01  2.8320736700e+02  1.8880576200e+03  6.5736963453e-01
   10        30.10  3.9810448900e-01  2.0569211300e-01  1.9241237600e-01  4.8332129206e-01  2.8320736700e+02  1.8880576200e+03  6.5677623044e-01
   10        30.20  3.9896762400e-01  2.0908559900e-01  1.8988202500e-01  4.7593341810e-01  2.8320736700e+02  1.8880576200e+03  6.5616694366e-01
   10        30.30  3.9983075900e-01  2.1247908500e-01  1.8735167400e-01  4.6857744129e-01  2.8320736700e+02  1.8880576200e+03  6.5554127902e-01
   10        30.40  4.0069389300e-01  2.1587255600e-01  1.8482133700e-01  4.6125319160e-01  2.8320736700e+02  1.8880576200e+03  6.5489839520e-01
   10        30.50  4.0155705800e-01  2.1926607200e-01  1.8229098600e-01  4.5396035848e-01  2.8320736700e+02  1.8880576200e+03  6.5423770871e-01
   10        30.60  4.0242019300e-01  2.2265955800e-01  1.7976063500e-01  4.4669884396e-01  2.8320736700e+02  1.8880576200e+03  6.5355846679e-01
   10        30.70  4.0328332800e-01  2.2605302900e-01  1.7723029900e-01  4.3946844983e-01  2.8320736700e+02  1.8880576200e+03  6.5285973478e-01
   10        30.80  4.0414646300e-01  2.2944651600e-01  1.7469994700e-01  4.3226890000e-01  2.8320736700e+02  1.8880576200e+03  6.5214081605e-01
   10        30.90  4.0500962700e-01  2.3284003100e-01  1.7216959600e-01  4.2510000880e-01  2.8320736700e+02  1.8880576200e+03  6.5140076765e-01
   10        31.00  4.0587276200e-01  2.3623350200e-01  1.6963926000e-01  4.1796167637e-01  2.8320736700e+02  1.8880576200e+03  6.5063862575e-01
   10        31.10  4.0673589700e-01  2.3962698900e-01  1.6710890800e-01  4.1085360115e-01  2.8320736700e+02  1.8880576200e+03  6.4985341775e-01
   10        31.20  4.0759903200e-01  2.4302047500e-01  1.6457855700e-01  4.0377563262e-01  2.8320736700e+02  1.8880576200e+03  6.4904406714e-01
   10        31.30  4.0846219700e-01  2.4641397600e-01  1.6204822100e-01  3.9672758505e-01  2.8320736700e+02  1.8880576200e+03  6.4820942403e-01
   10        31.40  4.0932533100e-01  2.4980746200e-01  1.5951786900e-01  3.8970925305e-01  2.8320736700e+02  1.8880576200e+03  6.4734831682e-01
   10        31.50  4.1018846600e-01  2.5320094800e-01  1.5698751800e-01  3.8272045904e-01  2.8320736700e+02  1.8880576200e+03  6.4645944654e-01
   10        31.60  4.1105163100e-01  2.5659444900e-01  1.5445718200e-01  3.7576102453e-01  2.8320736700e+02  1.8880576200e+03  6.4554144462e-01
   10        31.70  4.1191476600e-01  2.5998793600e-01  1.5192683000e-01  3.6883074495e-01  2.8320736700e+02  1.8880576200e+03  6.4459288001e-01
   10        31.80  4.1277790100e-01  2.6338142200e-01  1.4939647900e-01  3.6192945077e-01  2.8320736700e+02  1.8880576200e+03  6.4361217911e-01
   10        31.90  4.1364103600e-01  2.6677489300e-01  1.4686614300e-01  3.5505699439e-01  2.8320736700e+02  1.8880576200e+03  6.4259767004e-01
   10        32.00  4.1450420000e-01  2.7016840900e-01  1.4433579100e-01  3.4821309651e-01  2.8320736700e+02  1.8880576200e+03  6.4154761032e-01
   10        32.10  4.1536733500e-01  2.7356189500e-01  1.4180544000e-01  3.4139766913e-01  2.8320736700e+02  1.8880576200e+03  6.4046007191e-01
   10        32.20  4.1623047000e-01  2.7695536600e-01  1.3927510400e-01  3.3461054401e-01  2.8320736700e+02  1.8880576200e+03  6.3933294783e-01
   10        32.30  4.1709360500e-01  2.8034885200e-01  1.3674475300e-01  3.2785147353e-01  2.8320736700e+02  1.8880576200e+03  6.3816423508e-01
   10        32.40  4.1795676900e-01  2.8374236800e-01  1.3421440100e-01  3.2112029510e-01  2.8320736700e+02  1.8880576200e+03  6.3695140434e-01
   10        32.50  4.1881990400e-01  2.8713583900e-01  1.3168406500e-01  3.1441692179e-01  2.8320736700e+02  1.8880576200e+03  6.3569188649e-01
   10        32.60  4.1968303900e-01  2.9052932500e-01  1.2915371400e-01  3.0774108553e-01  2.8320736700e+02  1.8880576200e+03  6.3438314751e-01
   10        32.70  4.2054617400e-01  2.9392281200e-01  1.2662336200e-01  3.0109265005e-01  2.8320736700e+02  1.8880576200e+03  6.3302204928e-01
   10        32.80  4.2140933900e-01  2.9731632100e-01  1.2409301800e-01  2.9447144739e-01  2.8320736700e+02  1.8880576200e+03  6.3160540265e-01
   10        32.90  4.2227247400e-01  3.0070979900e-01  1.2156267500e-01  2.8787733628e-01  2.8320736700e+02  1.8880576200e+03  6.3012983632e-01
   10        33.00  4.2313560800e-01  3.0410328500e-01  1.1903232300e-01  2.8131010662e-01  2.8320736700e+02  1.8880576200e+03  6.2859152131e-01
   10        33.10  4.2570868100e-01  3.0750182200e-01  1.1820685900e-01  2.7767077411e-01  2.8320736700e+02  1.8880576200e+03  6.2778094544e-01
   10        33.20  4.2828175400e-01  3.1090036000e-01  1.1738139400e-01  2.7407516875e-01  2.8320736700e+02  1.8880576200e+03  6.2695903833e-01
   10        33.30  4.3085482700e-01  3.1429889800e-01  1.1655592900e-01  2.7052250943e-01  2.8320736700e+02  1.8880576200e+03  6.2612548951e-01
   10        33.40  4.3342790000e-01  3.1769743600e-01  1.1573046400e-01  2.6701203130e-01  2.8320736700e+02  1.8880576200e+03  6.2527998592e-01
   10        33.50  4.3600097300e-01  3.2109598100e-01  1.1490499200e-01  2.6354297150e-01  2.8320736700e+02  1.8880576200e+03  6.2442243676e-01
   10        33.60  4.3857404600e-01  3.2449451800e-01  1.1407952800e-01  2.6011463524e-01  2.8320736700e+02  1.8880576200e+03  6.2355243353e-01
   10        33.70  4.4114708900e-01  3.2789302600e-01  1.1325406300e-01  2.5672630699e-01  2.8320736700e+02  1.8880576200e+03  6.2266968736e-01
   10        33.80  4.4372016200e-01  3.3129156400e-01  1.1242859800e-01  2.5337725807e-01  2.8320736700e+02  1.8880576200e+03  6.2177404543e-01
   10        33.90  4.4629323500e-01  3.3469010200e-01  1.1160313300e-01  2.5006682658e-01  2.8320736700e+02  1.8880576200e+03  6.2086515439e-01
